EA_Region,SamplingPoint,Name,Map_Category,Easting,Northing,Permit_No,Permit_Ver,Feature_Name,Outlet_no,LAT,LONG,Feature_ID,EUBWID,Feature_Version
WA,36900,Swansea Bay,River or Stream,262833,191415,,,,,51.6048000000000,-3.98210000000000,FI-262833-191415,UKL1800      36900,1
WA,36900,Swansea Bay,River or Stream,262082,190764,,,,,51.5987000000000,-3.99270000000000,FI-262082-190764,UKL1800      36900,1
WA,36900,Swansea Bay,River or Stream,261927,190501,,,,,51.5963000000000,-3.99480000000000,FI-261927-190501,UKL1800      36900,1
WA,36900,Swansea Bay,River or Stream,261737,189981,,,,,51.5916000000000,-3.99740000000000,FI-261737-189981,UKL1800      36900,1
WA,36900,Swansea Bay,River or Stream,261578,189318,,,,,51.5856000000000,-3.99940000000000,FI-261578-189318,UKL1800      36900,1
WA,36900,Swansea Bay,River or Stream,266637,191689,,,,,51.6082000000000,-3.92730000000000,FI-266637-191689,UKL1800      36900,1
WA,36900,Swansea Bay,River or Stream,264985,192102,,,,,51.6115000000000,-3.95130000000000,FI-264985-192102,UKL1800      36900,1
WA,36900,Swansea Bay,Surface Water Outfall,265025,192098,,,,,51.6115000000000,-3.95080000000000,WO-265025-192098,UKL1800      36900,1
WA,36900,Swansea Bay,Surface Water Outfall,264167,192007,,,,,51.6104000000000,-3.96310000000000,WO-264167-192007,UKL1800      36900,1
WA,37300,Caswell Bay,River or Stream,259271,187649,,,,,51.5701000000000,-4.03200000000000,FI-259271-187649,UKL1800      37300,1
WA,37600,Rhossili,Emergency or Storm Overflow,241970,191340,BW4101501,1.00,HILLEND LLANGENNITH P.S. SSO,1,51.5986000000000,-4.28310000000000,ID-BW4101501-1.00-1,UKL1800      37600,1
WA,37100,Limeslade Bay,Surface Water Outfall,262510,187111,,,,,51.5660000000000,-3.98510000000000,WO-262510-187111,UKL1800      37100,1
WA,36500,Trecco Bay Porthcawl,Emergency or Storm Overflow,283761,176907,BW3200301,2.00,Beach Road CSO,1,51.4791410000000,-3.67525500000000,ID-BW3200301-2-1,UKL1701      36500,1
WA,36500,Trecco Bay Porthcawl,Emergency or Storm Overflow,283598,176200,BP0064403,2.00,Beach Road Pumping Station,1,51.4727000000000,-3.67740000000000,ID-BP0064403-2-1,UKL1701      36500,1
WA,37900,Amroth Central,River or Stream,216347,207009,,,,,51.7316000000000,-4.66090000000000,FI-216347-207009,UKL1403      37900,1
WA,37900,Amroth Central,River or Stream,216735,207117,,,,,51.7327000000000,-4.65540000000000,FI-216735-207117,UKL1403      37900,1
WA,37900,Amroth Central,River or Stream,217308,207229,,,,,51.7339000000000,-4.64710000000000,FI-217308-207229,UKL1403      37900,1
WA,37900,Amroth Central,Emergency or Storm Overflow,216220,207095,BP0034002,3.00,AMROTH AND SUMMERHILL SCHEME PS,1,51.7323000000000,-4.66280000000000,ID-BP0034002-3.00-1,UKL1403      37900,1
WA,37900,Amroth Central,Emergency or Storm Overflow,217280,207250,BP0034003,3.00,AMROTH AND SUMMERHILL SCHEME PS 2,1,51.7341000000000,-4.64760000000000,ID-BP0034003-3.00-1,UKL1403      37900,1
WA,37980,Coppet Hall,River or Stream,213983,205239,,,,,51.7149000000000,-4.69420000000000,FI-213983-205239,UKL1403      37980,1
WA,38235,Freshwater East,River or Stream,202170,198130,,,,,51.6470000000000,-4.86090000000000,FI-202170-198130,UKL1403      38235,1
WA,38235,Freshwater East,River or Stream,201716,197740,,,,,51.6434000000000,-4.86730000000000,FI-201716-197740,UKL1403      38235,1
WA,38000,Saundersfoot,Emergency or Storm Overflow,213290,204820,BP0112301,2.00,BROOKLANDS PLACE PS (NO 3),1,51.7109000000000,-4.70400000000000,ID-BP0112301-2.00-1,UKL1403      38000,1
WA,38000,Saundersfoot,Emergency or Storm Overflow,213580,204790,BP0112401,2.00,MILFORD ST P S'S (1 & 1A) SAUNDER,1,51.7108000000000,-4.69980000000000,ID-BP0112401-2.00-1,UKL1403      38000,1
WA,38000,Saundersfoot,Treated Sewage Works Outfall,214271,204567,,,OLD STW?,,51.7090000000000,-4.68960000000000,UKL1403_38000-ID-214271-204567,UKL1403      38000,1
WA,38260,Dale,Surface Water Outfall,181265,205711,,,,,51.7074000000000,-5.16740000000000,WO-181265-205711,UKL1403      38260,1
WA,38250,West Angle,River or Stream,185354,203183,,,,,51.6862000000000,-5.10670000000000,FI-185354-203183,UKL1403      38250,1
WA,38500,Whitesands,River or Stream,173345,227171,,,,,51.8968000000000,-5.29580000000000,FI-173345-227171,UKL1403      38500,1
WA,38300,Broad Haven (Central),River or Stream,186130,213961,,,,,51.7833000000000,-5.10210000000000,FI-186130-213961,UKL1403      38300,1
WA,38300,Broad Haven (Central),River or Stream,186053,213676,,,,,51.7807000000000,-5.10310000000000,FI-186053-213676,UKL1403      38300,1
WA,38230,Manorbier,River or Stream,206035,197529,,,,,51.6430000000000,-4.80480000000000,FI-206035-197529,UKL1403      38230,1
WA,38280,Marloes Sands,River or Stream,178108,207619,,,,,51.7232000000000,-5.21420000000000,FI-178108-207619,UKL1403      38280,1
WA,38400,Newgale,Emergency or Storm Overflow,185550,222318,BP0324301,1.00,NEWGALE STW CSO,1,51.8581000000000,-5.11570000000000,ID-BP0324301-1-1,UKL1403      38400,1
WA,38240,Broad Haven (South),River or Stream,197808,194241,,,,,51.6106000000000,-4.92160000000000,FI-197808-194241,UKL1403      38240,1
WA,38200,Tenby South,Surface Water Outfall,213269,199834,,,,,51.6661000000000,-4.70160000000000,WO-213269-199834,UKL1403      38200,1
WA,38200,Tenby South,Surface Water Outfall,212049,199050,,,,,51.6587000000000,-4.71880000000000,WO-212049-199050,UKL1403      38200,1
WA,38200,Tenby South,Emergency or Storm Overflow,211993,199281,BP0112201,3.00,PENALLY SEWAGE PUMPING STATION,1,51.6607000000000,-4.71970000000000,ID-BP0112201-3.00-1,UKL1403      38200,1
WA,38200,Tenby South,Emergency or Storm Overflow,212870,200370,BP0251903,1.00,STORM TANKS AT TENBY HEADWORKS,1,51.7726000000000,-4.65540000000000,ID-BP0251903-1.00-1,UKL1403      38200,1
WA,37940,Wiseman's Bridge,River or Stream,214545,206050,,,,,51.7224000000000,-4.68650000000000,FI-214545-206050,UKL1403      37940,1
WA,37940,Wiseman's Bridge,River or Stream,214449,205963,,,,,51.7216000000000,-4.68780000000000,FI-214449-205963,UKL1403      37940,1
WA,38210,Penally,River or Stream,212988,200154,,,,,51.6689000000000,-4.70580000000000,FI-212988-200154,UKL1403      38210,1
WA,38248,Freshwater West,River or Stream,188505,199717,,,,,51.6563000000000,-5.05910000000000,FI-188505-199717,UKL1403      38248,1
WA,38248,Freshwater West,River or Stream,187692,200621,,,,,51.6641000000000,-5.07140000000000,FI-187692-200621,UKL1403      38248,1
WA,38255,Sandy Haven,River or Stream,185569,207511,,,,,51.7252000000000,-5.10630000000000,FI-185569-207511,UKL1403      38255,1
WA,38255,Sandy Haven,River or Stream,185688,207030,,,,,51.7209000000000,-5.10430000000000,FI-185688-207030,UKL1403      38255,1
WA,38295,Little Haven,River or Stream,185688,212922,,,,,51.7738000000000,-5.10790000000000,FI-185688-212922,UKL1403      38295,1
WA,38340,Druidston Haven,River or Stream,186159,217173,,,,,51.8121000000000,-5.10370000000000,FI-186159-217173,UKL1403      38340,1
WA,38340,Druidston Haven,River or Stream,186168,216910,,,,,51.8098000000000,-5.10340000000000,FI-186168-216910,UKL1403      38340,1
WA,38380,Nolton Haven,River or Stream,185943,218561,,,,,51.8245000000000,-5.10770000000000,FI-185943-218561,UKL1403      38380,1
WA,38520,Abereiddy,River or Stream,179710,231356,,,,,51.9370000000000,-5.20620000000000,FI-179710-231356,UKL1403      38520,1
WA,38520,Abereiddy,River or Stream,179611,231040,,,,,51.9341000000000,-5.20740000000000,FI-179611-231040,UKL1403      38520,1
WA,38520,Abereiddy,River or Stream,179502,230987,,,,,51.9336000000000,-5.20890000000000,FI-179502-230987,UKL1403      38520,1
WA,38540,Abermawr,River or Stream,188392,235095,,,,,51.9739000000000,-5.08240000000000,FI-188392-235095,UKL1403      38540,1
WA,38540,Abermawr,River or Stream,188177,234530,,,,,51.9687000000000,-5.08510000000000,FI-188177-234530,UKL1403      38540,1
WA,39920,Porth Neigwl,River or Stream,228971,325681,,,,,52.8015000000000,-4.53850000000000,FI-228971-325681,UKL1200      39920,1
WA,39920,Porth Neigwl,River or Stream,226900,327512,,,,,52.8173000000000,-4.57020000000000,FI-226900-327512,UKL1200      39920,1
WA,40180,Penmaenmawr,Emergency or Storm Overflow,271842,376591,CG0412401,2.00,STATION ROAD CSO,1,53.2708000000000,-3.92330000000000,ID-CG0412401-2.00-1,UKL1301      40180,1
WA,40700,Prestatyn,Surface Water Outfall,305046,383560,,,,,53.3404000000000,-3.42760000000000,WO-305046-383560,UKL1302      40700,1
WA,38260,Dale,River or Stream,181269,206001,,,,,51.7100000000000,-5.16750000000000,FI-181269-206001,UKL1403      38260,1
WA,38680,Llangrannog,Emergency or Storm Overflow,230890,254242,BP0110901,2.00,"SHIP INN C/P SPS, LLANGRANOG",1,52.1604000000000,-4.47380000000000,ID-BP0110901-2.00-1,UKL1402      38680,1
WA,38680,Llangrannog,River or Stream,230973,254173,,,,,52.1599000000000,-4.47250000000000,FI-230973-254173,UKL1402      38680,1
WA,38680,Llangrannog,River or Stream,231070,254196,,,,,52.1601000000000,-4.47110000000000,FI-231070-254196,UKL1402      38680,1
WA,38680,Llangrannog,Treated Sewage Works Outfall,230912,254053,NPSWQD006922,2.00,SMUGGLERS REST (SDP),1,52.1588000000000,-4.47340000000000,FE-NPSWQD006922-2-1,UKL1402      38680,1
WA,39985,Aberffraw,River or Stream,235103,367749,,,,,53.1812000000000,-4.46910000000000,FI-235103-367749,UKL1100      39985,1
WA,38660,Aberporth,River or Stream,225872,251415,,,,,52.1335000000000,-4.54560000000000,FI-225872-251415,UKL1402      38660,1
WA,38920,Clarach South,River or Stream,258661,283995,,,,,52.4356000000000,-4.08060000000000,FI-258661-283995,UKL1402      38920,1
WA,39400,Llandanwg,River or Stream,256636,327560,,,,,52.8264000000000,-4.12930000000000,FI-256636-327560,UKL1200      39400,1
WA,40170,Llanfairfechan,River or Stream,267821,375456,,,,,53.2596000000000,-3.98300000000000,FI-267821-375456,UKL1301      40170,1
WA,40010,Porth Dafarch,River or Stream,223410,380007,,,,,53.2875000000000,-4.65070000000000,FI-223410-380007,UKL1100      40010,1
WA,38400,Newgale,River or Stream,184295,222869,,,,,51.8626000000000,-5.13430000000000,FI-184295-222869,UKL1403      38400,1
WA,38400,Newgale,River or Stream,184678,222379,,,,,51.8583000000000,-5.12840000000000,FI-184678-222379,UKL1403      38400,1
WA,38400,Newgale,River or Stream,185263,221044,,,,,51.8466000000000,-5.11910000000000,FI-185263-221044,UKL1403      38400,1
WA,38600,Newport North,Emergency or Storm Overflow,205923,239503,BP0208501,2.00,LWR MARY ST NEWPORT SWO,1,52.0199000000000,-4.83000000000000,ID-BP0208501-2.00-1,UKL1403      38600,1
WA,38210,Penally,Surface Water Outfall,213269,199834,,,,,51.6661000000000,-4.70160000000000,WO-213269-199834,UKL1403      38210,1
WA,38210,Penally,Surface Water Outfall,212049,199050,,,,,51.6587000000000,-4.71880000000000,WO-212049-199050,UKL1403      38210,1
WA,38210,Penally,Emergency or Storm Overflow,211993,199281,BP0112201,3.00,PENALLY SEWAGE PUMPING STATION,1,51.6607000000000,-4.71970000000000,ID-BP0112201-3.00-1,UKL1403      38210,1
WA,38210,Penally,Emergency or Storm Overflow,212870,200370,BP0251903,1.00,STORM TANKS AT TENBY HEADWORKS,1,51.7726000000000,-4.65540000000000,ID-BP0251903-1.00-1,UKL1403      38210,1
WA,38248,Freshwater West,Treated Sewage Works Outfall,190896,199006,BG0034601,2.00,,1,51.6508000000000,-5.02420000000000,FE-BG0034601-2-1,UKL1403      38248,1
WA,38255,Sandy Haven,Treated Sewage Works Outfall,186243,206799,BG0016701,3.00,,1,51.7190000000000,-5.09610000000000,FE-BG0016701-3-1,UKL1403      38255,1
WA,38255,Sandy Haven,Emergency or Storm Overflow,186243,206799,BG0016701,3.00,,1,51.7190000000000,-5.09610000000000,ID-BG0016701-3.00-1,UKL1403      38255,1
WA,38295,Little Haven,Emergency or Storm Overflow,185700,212910,BP027380101,1.00,,1,51.7737000000000,-5.10770000000000,ID-BP027380101-1.00-1,UKL1403      38295,1
WA,38380,Nolton Haven,Emergency or Storm Overflow,185984,218632,,,,,51.8252000000000,-5.10710000000000,UKL1403_38380-ID-185984-218632,UKL1403      38380,1
WA,38540,Abermawr,Treated Sewage Works Outfall,189880,235730,BG0022202,2.00,ST NICHOLAS STW,1,51.9802000000000,-5.06110000000000,FE-BG0022202-2-1,UKL1403      38540,1
WA,37800,Pendine,River or Stream,223392,207904,,,,,51.7419000000000,-4.55950000000000,FI-223392-207904,UKL1401      37800,1
WA,37900,Amroth Central,Treated Sewage Works Outfall,217775,207700,BP0034001,7.00,AMROTH SEWAGE TREATMENT WORKS,1,51.7383000000000,-4.64060000000000,FE-BP0034001-7-1,UKL1403      37900,1
WA,38300,Broad Haven (Central),Treated Sewage Works Outfall,185950,214680,BP0063101,4.00,WALTON WEST STW,1,51.7897000000000,-5.10520000000000,FE-BP0063101-4-1,UKL1403      38300,1
WA,38235,Freshwater East,Treated Sewage Works Outfall,201630,197120,BP0060301,7.00,TREWENT PARK PS FRESHWATER EAST P,1,51.6378000000000,-4.86810000000000,FE-BP0060301-7-1,UKL1403      38235,1
WA,36100,Jackson's Bay Barry Island,EA Sample Point,312200,166570,,,,,51.3913601147912,-3.26328514212383,,UKL2202      36100,1
WA,36200,Whitmore Bay Barry Island,EA Sample Point,311450,166250,,,,,51.3883667998028,-3.27398156911712,,UKL2202      36200,1
WA,36300,Cold Knap Barry,EA Sample Point,309854,166455,,,,,51.3899579930929,-3.29696407503933,,UKL2202      36300,1
WA,36400,Southerndown,EA Sample Point,288234,172859,,,,,51.4464000000000,-3.60630000000000,,UKL2202      36400,1
WA,36500,Trecco Bay Porthcawl,EA Sample Point,283100,176300,,,,,51.4769000000000,-3.68480000000000,,UKL1701      36500,1
WA,36600,Sandy Bay Porthcawl,EA Sample Point,282400,176500,,,,,51.4783000000000,-3.69410000000000,,UKL1701      36600,1
WA,36700,Rest Bay Porthcawl,EA Sample Point,280000,177900,,,,,51.4887000000000,-3.72408813499148,,UKL1701      36700,1
WA,36800,Aberafan,EA Sample Point,273900,189600,,,,,51.5933000000000,-3.81770000000000,,UKL1702      36800,1
WA,36900,Swansea Bay,EA Sample Point,264336,192137,,,,,51.6116778429747,-3.96068419292259,,UKL1800      36900,1
WA,37000,Bracelet Bay,EA Sample Point,262964,187262,,,,,51.5675387802948,-3.97858116263580,,UKL1800      37000,1
WA,37100,Limeslade Bay,EA Sample Point,262546,187124,,,,,51.5661968993190,-3.98455421715647,,UKL1800      37100,1
WA,37200,Langland Bay,EA Sample Point,260732,187391,,,,,51.5681506847781,-4.01081474932040,,UKL1800      37200,1
WA,37300,Caswell Bay,EA Sample Point,259283,187648,,,,,51.5697000000000,-4.03290000000000,,UKL1800      37300,1
WA,37400,Oxwich Bay,EA Sample Point,250319,186448,,,,,51.5570080272217,-4.16054435628538,,UKL1800      37400,1
WA,37500,Port Eynon Bay,EA Sample Point,246947,185099,,,,,51.5439822437655,-4.20855940049963,,UKL1800      37500,1
WA,37600,Rhossili,EA Sample Point,241125,190857,,,,,51.5941030128141,-4.29505144385271,,UKL1800      37600,1
WA,37700,Pembrey,EA Sample Point,240078,199784,,,,,51.6740061066052,-4.31423413968510,,UKL1401      37700,1
WA,37800,Pendine,EA Sample Point,223800,207402,,,,,51.7416000000000,-4.55320000000000,,UKL1401      37800,1
WA,37900,Amroth Central,EA Sample Point,216826,207041,,,,,51.7329000000000,-4.65410000000000,,UKL1403      37900,1
WA,37980,Coppet Hall,EA Sample Point,214252,205248,,,,,51.7160000000000,-4.69340000000000,,UKL1403      37980,1
WA,38000,Saundersfoot,EA Sample Point,214099,204701,,,,,51.7114000000000,-4.69760000000000,,UKL1403      38000,1
WA,38100,Tenby North,EA Sample Point,213441,200856,,,,,51.6753000000000,-4.70160000000000,,UKL1403      38100,1
WA,38150,"Castle Beach, Tenby",EA Sample Point,213814,200234,,,,,51.6717000000000,-4.69520000000000,,UKL1403      38150,1
WA,38200,Tenby South,EA Sample Point,213175,199908,,,,,51.6678000000000,-4.70340000000000,,UKL1403      38200,1
WA,38220,Lydstep,EA Sample Point,209254,198268,,,,,51.6519000000000,-4.75960000000000,,UKL1403      38220,1
WA,38230,Manorbier,EA Sample Point,205938,197456,,,,,51.6428000000000,-4.80381895602902,,UKL1403      38230,1
WA,38235,Freshwater East,EA Sample Point,201852,197878,,,,,51.6447041029836,-4.86531187913199,,UKL1403      38235,1
WA,38238,Barafundle,EA Sample Point,199139,195047,,,,,51.6183000000000,-4.90400000000000,,UKL1403      38238,1
WA,38240,Broad Haven (South),EA Sample Point,197812,193966,,,,,51.6081000000000,-4.92240000000000,,UKL1403      38240,1
WA,38250,West Angle,EA Sample Point,185195,203217,,,,,51.6863000000000,-5.10670000000000,,UKL1403      38250,1
WA,38260,Dale,EA Sample Point,181185,205860,,,,,51.7086988516812,-5.16855343512170,,UKL1403      38260,1
WA,38280,Marloes Sands,EA Sample Point,178366,207479,,,,,51.7221258980414,-5.21031727523785,,UKL1403      38280,1
WA,38300,Broad Haven (Central),EA Sample Point,186085,213801,,,,,51.7818825977133,-5.10262888533096,,UKL1403      38300,1
WA,38400,Newgale,EA Sample Point,184989,221689,,,,,51.8522779560561,-5.12339027166073,,UKL1403      38400,1
WA,38460,Caerfai,EA Sample Point,176072,224288,,,,,51.8729000000000,-5.25360000000000,,UKL1403      38460,1
WA,38500,Whitesands,EA Sample Point,173340,227087,,,,,51.8961211970908,-5.29578489261019,,UKL1403      38500,1
WA,38600,Newport North,EA Sample Point,205371,240473,,,,,52.0284363646485,-4.83848877379457,,UKL1403      38600,1
WA,38630,Poppit West,EA Sample Point,215206,248712,,,,,52.1057929552899,-4.69976456176926,,UKL1402      38630,1
WA,38640,Mwnt,EA Sample Point,219300,251900,,,WIMS URN 32425,,52.1359000000000,-4.64070000000000,,UKL1402      38640,1
WA,38660,Aberporth,EA Sample Point,225763,251582,,,,,52.1349981193294,-4.54725266300541,,UKL1402      38660,1
WA,38670,Tresaith,EA Sample Point,227766,251582,,,,,52.1354000000000,-4.51780000000000,,UKL1402      38670,1
WA,38675,Penbryn,EA Sample Point,229100,252400,,,WIMS URN 39147,,52.1441000000000,-4.49640000000000,,UKL1402      38675,1
WA,38680,Llangrannog,EA Sample Point,231039,254211,,,,,52.1601000000000,-4.47150000000000,,UKL1402      38680,1
WA,38685,Cilborth,EA Sample Point,231100,254400,,,WIMS URN 32851,,52.1621000000000,-4.47020000000000,,UKL1402      38685,1
WA,38688,New Quay North,EA Sample Point,239000,260200,,,WIMS URN 39077,,52.2159000000000,-4.35880000000000,,UKL1402      38688,1
WA,38690,New Quay Harbour,EA Sample Point,239053,260036,,,,,52.2142000000000,-4.35750000000000,,UKL1402      38690,1
WA,38700,Traeth Gwyn New Quay,EA Sample Point,239728,259488,,,,,52.2102464553761,-4.34713650486479,,UKL1402      38700,1
WA,38750,Llanrhystud,EA Sample Point,252300,269100,,,WIMS URN 39087,,52.2998000000000,-4.16570000000000,,UKL1402      38750,1
WA,38800,Aberystwyth South,EA Sample Point,257942,281314,,,,,52.4113367120884,-4.08998414837595,,UKL1402      38800,1
WA,38900,Aberystwyth North,EA Sample Point,258233,281903,,,,,52.4166526831118,-4.08590000000000,,UKL1402      38900,1
WA,38920,Clarach South,EA Sample Point,258704,283751,,,,,52.4334284763164,-4.07981983209888,,UKL1402      38920,1
WA,39000,Borth,EA Sample Point,260620,289011,,,,,52.4811700827009,-4.05384125705484,,UKL1402      39000,1
WA,39050,Aberdyfi,EA Sample Point,260719,295765,,,,,52.5418817621705,-4.05522885327300,,UKL1200      39050,1
WA,39100,Tywyn,EA Sample Point,257670,300320,,,,,52.5820139427255,-4.10211207061525,,UKL1200      39100,1
WA,39200,Fairbourne,EA Sample Point,260910,313070,,,,,52.6973978643948,-4.05970268906097,,UKL1200      39200,1
WA,39300,Barmouth,EA Sample Point,260840,315900,,,,,52.7228039693294,-4.06193668738756,,UKL1200      39300,1
WA,39350,Tal-y-Bont,EA Sample Point,257750,321100,,,,,52.7687137481412,-4.10991209386774,,UKL1200      39350,1
WA,39360,Dyffryn (Llanendwyn),EA Sample Point,256710,322580,,,,,52.7817339597690,-4.12596370189512,,UKL1200      39360,1
WA,39400,Llandanwg,EA Sample Point,256690,328180,,,,,52.8320348730068,-4.12871700406760,,UKL1200      39400,1
WA,39500,Harlech,EA Sample Point,256760,331480,,,,,52.8616980182549,-4.12912931308809,,UKL1200      39500,1
WA,39600,Craig Du Beach Central,EA Sample Point,253620,336410,,,,,52.9051382169629,-4.17795351972472,,UKL1200      39600,1
WA,39700,Criccieth,EA Sample Point,250333,338075,,,,,52.9191882417367,-4.22755502261785,,UKL1200      39700,1
WA,39800,Pwllheli,EA Sample Point,237100,334070,,,,,52.8793664671575,-4.42218571866800,,UKL1200      39800,1
WA,39900,Abersoch,EA Sample Point,231680,327720,,,,,52.8206689301155,-4.49936567586873,,UKL1200      39900,1
WA,39950,Aberdaron,EA Sample Point,217330,326260,,,WIMS URN 22553,,52.8028860052831,-4.71125678076437,,UKL1200      39950,1
WA,39970,Morfa Dinlle,EA Sample Point,243490,356690,,,,,53.0844313518216,-4.33826738999066,,UKL1200      39970,1
WA,39980,Llanddwyn,EA Sample Point,240340,363050,,,,,53.1406186623644,-4.38842008034718,,UKL1100      39980,1
WA,39985,Aberffraw,EA Sample Point,235240,367640,,,,,53.1802864365537,-4.46695404905732,,UKL1100      39985,1
WA,39990,Rhosneigr,EA Sample Point,232370,372120,,,,,53.2196210646794,-4.51220921059881,,UKL1100      39990,1
